! FILETYPE CSV,,,,
! VERSION 1.0,1,,,
! TIMESTAMP Monday, 13 November 2017 14:10:56,,,
! TIMEZONE (UTC+07:00) Bangkok, Hanoi, Jakarta,,
! NAME Keysight Technologies,,,,
! MODEL N9918A,,,,
! SERIAL MY56071892,,,,
! FIRMWARE_VERSION A.09.60,,,,
! CORRECTION ,,,,
! Application SA,,,,
! SA Frequency Scan,,,,
!  CenterFreq 99000000,,,,
!  SpanFreq 340000,,,,
!  Num TracePoints 401,,,,
!  ResolutionBW 2000,,,,
!  VideoBW 2000,,,,
!  RF Attenuation 10,,,,
!  Preamp OFF,,,,
!  External Gain 0,,,,
!  Detector Positive,,,,
!  TraceAvgCount 10 / 10,,,,
! Trace TIMESTAMP: 2017-11-13 14:10:56Z,,,,
! Trace GPS Info...,,,,
! GPS Latitude: ,,,,
! GPS Longitude: ,,,,
! GPS Elevation (m): ,,,,
! GPS Seconds Since Last Read: ,,,,
! CHECKSUM 1558731984,,,,
! DATA Freq,SA Max Hold,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz,,,,
! DATA UNIT dBm,,,,
BEGIN,,,,
99141950,-83.12465668,0,0,0
99142800,-83.15576935,0,0,0
99143650,-83.6800766,0,0,0
99144500,-83.31496429,0,0,0
99145350,-82.94217682,0,0,0
99146200,-83.64021301,0,0,0
99147050,-84.47227478,0,0,0
99147900,-83.61183929,0,0,0
99148750,-84.32962799,0,0,0
99149600,-84.28978729,0,0,0
99150450,-83.94300842,0,0,0
99151300,-83.56222534,0,0,0
99152150,-83.00161743,0,0,0
99153000,-83.06097412,0,0,0
99153850,-83.25237274,0,0,0
99154700,-83.82591248,0,0,0
99155550,-84.45503998,0,0,0
99156400,-84.14918518,0,0,0
99157250,-83.83165741,0,0,0
99158100,-84.73486328,0,0,0
99158950,-84.35533142,0,0,0
99159800,-84.69766235,0,0,0
99160650,-84.36717224,0,0,0
99161500,-84.27481842,0,0,0
99162350,-83.98496246,0,0,0
99163200,-84.43849182,0,0,0
99164050,-84.16671753,0,0,0
99164900,-84.33561707,0,0,0
99165750,-84.48905182,0,0,0
99166600,-84.86678314,0,0,0
99167450,-84.11382294,0,0,0
99168300,-83.28553009,0,0,0
99169150,-84.81826782,0,0,0
99170000,-84.16230011,0,0,0
END,,,,
